,word data,ocr data,conf,check,ocr time
10809,a,a,96,0,
10810,n,n,96,0,
10811,d,d,96,0,
10812,r,r,96,0,
10813,i,i,96,0,
10814,g,g,96,0,
10815,h,h,96,0,
10816,t,t,96,0,
10817,s,s,96,0,
10818,v,v,96,0,
10819,e,e,96,0,
10820,s,s,96,0,
10821,t,t,96,0,
10822,e,e,96,0,
10823,d,d,96,0,
10824,i,i,96,0,
10825,n,n,96,0,
10826,o,o,96,0,
10827,r,r,96,0,
10828,h,h,96,0,
10829,e,e,96,0,
10830,l,l,96,0,
10831,d,d,96,0,
10832,o,o,96,0,
10833,n,n,96,0,
10834,t,t,96,0,
10835,r,r,96,0,
10836,u,u,96,0,
10837,s,s,96,0,
10838,t,t,96,0,
10839,f,f,96,0,
10840,o,o,96,0,
10841,r,r,96,0,
10842,t,t,96,0,
10843,h,h,96,0,
10844,e,e,96,0,
10845,c,c,96,0,
10846,o,o,96,0,
10847,m,m,96,0,
10848,p,p,96,0,
10849,a,a,96,0,
10850,n,n,96,0,
