,word data,ocr data,conf,check,ocr time
20441,0,0,96,0,
20442,t,t,96,0,
20443,o,o,96,0,
20444,6,6,96,0,
20445,4,4,96,0,
20446,m,m,96,0,
20447,u,u,96,0,
20448,s,s,96,0,
20449,t,t,96,0,
20450,a,a,96,0,
20451,p,p,96,0,
20452,p,p,96,0,
20453,l,l,96,0,
20454,y,y,96,0,
20455,f,f,96,0,
20456,o,o,96,0,
20457,r,r,96,0,
20458,a,a,96,0,
20459,n,n,96,0,
20460,d,d,96,0,
20461,u,u,96,0,
20462,s,s,96,0,
20463,e,e,96,0,
20464,t,t,96,0,
20465,a,a,96,0,
20466,i,i,96,0,
20467,l,l,96,0,
20468,o,o,96,0,
20469,r,r,96,0,
20470,m,m,96,0,
20471,a,a,96,0,
20472,d,d,96,0,
20473,e,e,96,0,
20474,P,P,96,0,
20475,e,e,96,0,
20476,r,r,96,0,
20477,s,s,96,0,
20478,o,o,96,0,
20479,n,n,96,0,
20480,a,a,96,0,
20481,l,l,96,0,
20482,i,i,96,0,
20483,s,s,96,0,
20484,e,e,96,0,
20485,d,d,96,0,
20486,O,O,96,0,
20487,c,c,96,0,
20488,t,t,96,0,
20489,o,o,96,0,
20490,p,p,96,0,
20491,u,u,96,0,
20492,s,s,96,0,
20493,C,C,93,0,
20494,a,a,93,0,
20495,r,r,93,0,
20496,d,d,93,0,
20497,s,s,93,0,
20498,(,(,90,0,
20499,P,P,90,0,
20500,C,C,90,0,
20501,a,a,90,0,
20502,r,r,90,0,
20503,d,d,90,0,
20504,s,s,90,0,
20505,),),90,0,
20506,I,I,96,0,
20507,n,n,96,0,
20508,i,i,96,0,
20509,t,t,96,0,
20510,i,i,96,0,
20511,a,a,96,0,
20512,t,t,96,0,
20513,i,i,96,0,
20514,v,v,96,0,
20515,e,e,96,0,
20516,s,s,96,0,
20517,u,u,92,0,
20518,n,n,92,0,
20519,d,d,92,0,
20520,e,e,92,0,
20521,r,r,92,0,
20522,n,n,92,0,
20523,o,o,92,0,
20524,n,n,92,0,
20525,r,r,92,0,
20526,e,e,92,0,
20527,c,c,92,0,
20528,u,u,92,0,
20529,r,r,92,0,
20530,r,r,92,0,
20531,e,e,92,0,
20532,n,n,92,0,
20533,t,t,92,0,
20534,a,a,96,0,
20535,n,n,96,0,
20536,d,d,96,0,
20537,c,c,96,0,
20538,a,a,96,0,
20539,p,p,96,0,
20540,i,i,96,0,
20541,t,t,96,0,
20542,a,a,96,0,
20543,l,l,96,0,
20544,e,e,96,0,
20545,x,x,96,0,
20546,p,p,96,0,
20547,e,e,96,0,
20548,n,n,96,0,
20549,d,d,96,0,
20550,i,i,96,0,
20551,t,t,96,0,
20552,u,u,96,0,
20553,r,r,96,0,
20554,e,e,96,0,
20555,(,(,96,0,
20556,a,a,96,0,
20557,),),96,0,
20558,E,E,96,0,
20559,x,x,96,0,
20560,i,i,96,0,
20561,s,s,96,0,
20562,t,t,96,0,
20563,i,i,96,0,
20564,n,n,96,0,
20565,g,g,96,0,
20566,i,i,96,0,
20567,n,n,96,0,
20568,i,i,96,0,
20569,t,t,96,0,
20570,i,i,96,0,
20571,a,a,96,0,
20572,t,t,96,0,
20573,i,i,96,0,
20574,v,v,96,0,
20575,e,e,96,0,
20576,s,s,96,0,
20577,(,(,94,0,
20578,i,i,94,0,
20579,),),94,0,
20580,A,A,96,0,
20581,n,n,96,0,
20582,a,a,96,0,
20583,d,d,96,0,
20584,d,d,96,0,
20585,i,i,96,0,
20586,t,t,96,0,
20587,i,i,96,0,
20588,o,o,96,0,
20589,n,n,96,0,
20590,a,a,96,0,
20591,l,l,96,0,
20592,c,c,96,0,
20593,o,o,96,0,
20594,m,m,96,0,
20595,m,m,96,0,
20596,i,i,96,0,
20597,t,t,96,0,
20598,m,m,96,0,
20599,e,e,96,0,
20600,n,n,96,0,
20601,t,t,96,0,
20602,o,o,96,0,
20603,f,f,96,0,
20604,$,$,96,0,
20605,1,1,96,0,
20606,2,2,96,0,
20607,7,7,96,0,
20608,m,m,96,0,
20609,i,i,96,0,
20610,l,l,96,0,
20611,l,l,96,0,
20612,i,i,96,0,
20613,o,o,96,0,
20614,n,n,96,0,
20615,i,i,96,0,
20616,s,s,96,0,
20617,f,f,96,0,
20618,o,o,96,0,
20619,r,r,96,0,
20620,m,m,96,0,
20621,e,e,96,0,
20622,e,e,96,0,
20623,t,t,96,0,
20624,i,i,96,0,
20625,n,n,96,0,
20626,g,g,96,0,
20627,t,t,96,0,
20628,h,h,96,0,
20629,e,e,96,0,
20630,s,s,96,0,
20631,h,h,96,0,
20632,o,o,96,0,
20633,r,r,96,0,
20634,t,t,96,0,
20635,f,f,96,0,
20636,a,a,96,0,
20637,l,l,96,0,
20638,l,l,96,0,
20639,f,f,96,0,
20640,o,o,96,0,
20641,r,r,96,0,
20642,t,t,96,0,
20643,h,h,96,0,
20644,e,e,96,0,
20645,S,S,96,0,
20646,h,h,96,0,
20647,o,o,96,0,
20648,r,r,96,0,
20649,t,t,96,0,
20650,t,t,96,0,
20651,e,e,96,0,
20652,r,r,96,0,
20653,m,m,96,0,
20654,F,F,96,0,
20655,o,o,96,0,
20656,o,o,96,0,
20657,d,d,96,0,
20658,A,A,96,0,
20659,s,s,96,0,
20660,s,s,96,0,
20661,i,i,96,0,
20662,s,s,96,0,
20663,t,t,96,0,
20664,a,a,96,0,
20665,n,n,96,0,
20666,c,c,96,0,
20667,e,e,96,0,
20668,S,S,96,0,
20669,e,e,96,0,
20670,r,r,96,0,
20671,v,v,96,0,
20672,i,i,96,0,
20673,c,c,96,0,
20674,e,e,96,0,
20675,P,P,96,0,
20676,r,r,96,0,
20677,o,o,96,0,
20678,j,j,96,0,
20679,e,e,96,0,
20680,c,c,96,0,
20681,t,t,96,0,
20682,s,s,96,0,
20683,f,f,96,0,
20684,r,r,96,0,
20685,o,o,96,0,
20686,m,m,96,0,
20687,M,M,95,0,
20688,a,a,95,0,
20689,r,r,95,0,
20690,c,c,95,0,
20691,h,h,95,0,
20692,t,t,95,0,
20693,o,o,95,0,
20694,J,J,95,0,
20695,u,u,95,0,
20696,l,l,95,0,
20697,y,y,95,0,
20698,2,2,96,0,
20699,0,0,96,0,
20700,2,2,96,0,
20701,1,1,96,0,
20702,d,d,96,0,
20703,u,u,96,0,
20704,e,e,96,0,
20705,t,t,96,0,
20706,o,o,96,0,
20707,t,t,96,0,
20708,h,h,96,0,
20709,e,e,96,0,
20710,r,r,96,0,
20711,i,i,96,0,
20712,s,s,96,0,
20713,i,i,96,0,
20714,n,n,96,0,
20715,g,g,96,0,
20716,d,d,96,0,
20717,e,e,96,0,
20718,m,m,96,0,
20719,a,a,96,0,
20720,n,n,96,0,
20721,d,d,96,0,
20722,s,s,96,0,
20723,b,b,96,0,
20724,e,e,96,0,
20725,f,f,96,0,
20726,o,o,96,0,
20727,r,r,96,0,
20728,e,e,96,0,
20729,t,t,97,0,
20730,h,h,97,0,
20731,e,e,97,0,
20732,r,r,96,0,
20733,e,e,96,0,
20734,g,g,96,0,
20735,u,u,96,0,
20736,l,l,96,0,
20737,a,a,96,0,
20738,r,r,96,0,
20739,i,i,96,0,
20740,s,s,96,0,
20741,a,a,96,0,
20742,t,t,96,0,
20743,i,i,96,0,
20744,o,o,96,0,
20745,n,n,96,0,
20746,(,(,90,0,
20747,i,i,90,0,
20748,i,i,90,0,
20749,),),90,0,
20750,A,A,90,0,
20751,n,n,90,0,
20752,a,a,95,0,
20753,d,d,95,0,
20754,d,d,95,0,
20755,i,i,95,0,
20756,t,t,95,0,
20757,i,i,95,0,
20758,o,o,95,0,
20759,n,n,95,0,
20760,a,a,95,0,
20761,l,l,95,0,
20762,c,c,95,0,
20763,o,o,95,0,
20764,m,m,95,0,
20765,m,m,95,0,
20766,i,i,95,0,
20767,t,t,95,0,
20768,m,m,95,0,
20769,e,e,95,0,
20770,n,n,95,0,
20771,t,t,95,0,
20772,o,o,96,0,
20773,f,f,96,0,
20774,$,$,95,0,
20775,2,2,95,0,
20776,0,0,95,0,
20777,8,8,95,0,
20778,m,m,95,0,
20779,i,i,95,0,
20780,l,l,95,0,
20781,l,l,95,0,
20782,i,i,95,0,
20783,o,o,95,0,
20784,n,n,95,0,
20785,a,a,96,0,
20786,n,n,96,0,
20787,d,d,96,0,
20788,c,c,95,0,
20789,a,a,95,0,
20790,s,s,95,0,
20791,h,h,95,0,
20792,f,f,96,0,
20793,l,l,96,0,
20794,o,o,96,0,
20795,w,w,96,0,
20796,o,o,95,0,
20797,f,f,95,0,
20798,$,$,96,0,
20799,1,1,96,0,
20800,0,0,96,0,
20801,4,4,96,0,
20802,m,m,96,0,
20803,i,i,96,0,
20804,l,l,96,0,
20805,l,l,96,0,
