,word data,ocr data,conf,check,ocr time
86290,G,G,96,0,
86291,o,o,96,0,
86292,v,v,96,0,
86293,e,e,96,0,
86294,r,r,96,0,
86295,n,n,96,0,
86296,m,m,96,0,
86297,e,e,96,0,
86298,n,n,96,0,
86299,t,t,96,0,
86300,w,w,95,0,
86301,i,i,95,0,
86302,l,l,95,0,
86303,l,l,95,0,
86304,c,c,96,0,
86305,o,o,96,0,
86306,n,n,96,0,
86307,t,t,96,0,
86308,i,i,96,0,
86309,n,n,96,0,
86310,u,u,96,0,
86311,e,e,96,0,
86312,t,t,96,0,
86313,o,o,96,0,
86314,j,j,95,0,
86315,o,o,95,0,
86316,i,i,95,0,
86317,n,n,95,0,
86318,f,f,95,0,
86319,o,o,95,0,
86320,r,r,95,0,
86321,c,c,95,0,
86322,e,e,95,0,
86323,s,s,95,0,
86324,w,w,96,0,
86325,i,i,96,0,
86326,t,t,96,0,
86327,h,h,96,0,
86328,t,t,96,0,
86329,h,h,96,0,
86330,e,e,96,0,
86331,H,H,90,0,
86332,K,K,90,0,
86333,T,T,90,0,
86334,B,B,90,0,
86335,a,a,96,0,
86336,n,n,96,0,
86337,d,d,96,0,
86338,t,t,96,0,
86339,h,h,96,0,
86340,e,e,96,0,
86341,t,t,96,0,
86342,r,r,96,0,
86343,a,a,96,0,
86344,d,d,96,0,
86345,e,e,96,0,
86346,t,t,96,0,
86347,o,o,96,0,
86348,i,i,96,0,
86349,m,m,96,0,
86350,p,p,96,0,
86351,l,l,96,0,
86352,e,e,96,0,
86353,m,m,96,0,
86354,e,e,96,0,
86355,n,n,96,0,
86356,t,t,96,0,
86357,t,t,96,0,
86358,h,h,96,0,
86359,e,e,96,0,
86360,D,D,96,0,
86361,e,e,96,0,
86362,v,v,96,0,
86363,e,e,96,0,
86364,l,l,96,0,
86365,o,o,96,0,
86366,p,p,96,0,
86367,m,m,96,0,
86368,e,e,96,0,
86369,n,n,96,0,
86370,t,t,96,0,
86371,B,B,95,0,
86372,l,l,95,0,
86373,u,u,95,0,
86374,e,e,95,0,
86375,p,p,95,0,
86376,r,r,95,0,
86377,i,i,95,0,
86378,n,n,95,0,
86379,t,t,95,0,
86380,f,f,95,0,
86381,o,o,95,0,
86382,r,r,95,0,
86383,H,H,93,0,
86384,o,o,93,0,
86385,n,n,93,0,
86386,g,g,93,0,
86387,K,K,91,0,
86388,o,o,91,0,
86389,n,n,91,0,
86390,g,g,91,0,
86391,',',91,0,
86392,s,s,91,0,
86393,T,T,95,0,
86394,o,o,95,0,
86395,u,u,95,0,
86396,r,r,95,0,
86397,i,i,95,0,
86398,s,s,95,0,
86399,m,m,95,0,
86400,I,I,95,0,
86401,n,n,95,0,
86402,d,d,95,0,
86403,u,u,95,0,
86404,s,s,95,0,
86405,t,t,95,0,
86406,r,r,95,0,
86407,y,y,95,0,
86408,r,r,96,0,
86409,e,e,96,0,
86410,l,l,96,0,
86411,e,e,96,0,
86412,a,a,96,0,
86413,s,s,96,0,
86414,e,e,96,0,
86415,d,d,96,0,
86416,i,i,96,0,
86417,n,n,96,0,
86418,2,2,94,0,
86419,0,0,94,0,
86420,1,1,94,0,
86421,7,7,94,0,
86422,I,I,96,0,
86423,w,w,95,0,
86424,i,i,95,0,
86425,l,l,95,0,
86426,l,l,95,0,
86427,a,a,96,0,
86428,l,l,96,0,
86429,l,l,96,0,
86430,o,o,96,0,
86431,c,c,96,0,
86432,a,a,96,0,
86433,t,t,96,0,
86434,e,e,96,0,
86435,a,a,96,0,
86436,n,n,96,0,
86437,a,a,96,0,
86438,d,d,96,0,
86439,d,d,96,0,
86440,i,i,96,0,
86441,t,t,96,0,
86442,i,i,96,0,
86443,o,o,96,0,
86444,n,n,96,0,
86445,a,a,96,0,
86446,l,l,96,0,
86447,s,s,96,0,
86448,u,u,96,0,
86449,m,m,96,0,
86450,o,o,96,0,
86451,f,f,96,0,
86452,a,a,96,0,
86453,r,r,96,0,
86454,o,o,96,0,
86455,u,u,96,0,
86456,n,n,96,0,
86457,d,d,96,0,
86458,$,$,96,0,
86459,3,3,96,0,
86460,5,5,96,0,
86461,3,3,96,0,
